"Sample","Bay","Zone","Re_grid","Year","Season","nseines","ntrawls","Alo. alabamae","Alo. chrysochloris","Anc. cubana","Anc. hepsetus","Anc. lyolepis","Anc. mitchilli","Anchoa spp.","Bai. chrysoura","Brevoortia spp.","Car. crysos","Car. hippos","Car. latus","Chl. chrysurus","Clupeidae spp.","Cyp. variegatus","Dec. punctatus","Dia. auratus","Dor. cepedianum","Dor. petenense","Eucinostomus spp.","Fun. confluentus","Fun. grandis","Fun. seminolis","Fun. similis","Gam. holbrooki","Hae. aurolineatum","Har. jaguana","Hyp. harringtonensis","Hyp. meeki","Hyp. unifasciatus","Hyporhamphus spp.","Lag. rhomboides","Lei. xanthurus","Luc. goodei","Luc. parva","Mem. martinica","Menidia spp.","Mug. cephalus","Mug. curema","Mug. trichodon","Mugil spp.","Oli. saurus","Opi. oglinum","Ort. chrysoptera","Pep. burti","Pep. paru","Poe. latipinna","Sar. aurita","Sel. setapinnis","Ste. caprinus","bottomveg","temp","pH","sal","DO","vis"
"AP_A2_2004_3","AP","A",2,2004,3,7,2,0,0,0,0.003244389,0,0.152556877,0,0.003244389,0.00283884,0,0,0,0.003829333,0,0,0,0,0,0,0.032170975,0,0,0,0,0,0,0.000405549,0,0,0,0,0.002027743,0.056270104,0,0.000405549,0.00283884,0.004055486,0.000811097,0,0,0,0.000405549,0,0.005451527,0,0.003829333,0,0,0,0,7.14285714285714,29.8666666666667,8.1,20.3111111111111,7.74444444444444,0.5125
"AP_A2_2005_1","AP","A",2,2005,1,5,2,0,0,0,0,0.000567768,0,0,0,0.000567768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004542144,0.329504881,0,0,0,0.003406608,0.044285903,0,0,0,0,0,0,0,0,0,0,0,0,20,14.3571428571429,7.86666666666667,9.24285714285714,11.1142857142857,1.55
"AP_A2_2005_2","AP","A",2,2005,2,6,3,0,0,0,0.340261136,0,3.169314136,0,0.009078086,0.00189256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094628,0,0,0,0,0.01750618,0.128839918,0,0,0.00662396,0.00615082,0.00425826,0,0,0,0,0,0.01797932,0,0,0,0,0,0,10,24.5333333333333,7.87777777777778,12.4111111111111,8.48888888888889,0.6625
"AP_A2_2005_3","AP","A",2,2005,3,1,2,0,0,0,0.0111233,0,0.572394087,0,0.018234918,0,0,0,0,0.0111233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283884,0.077133705,0,0,0,0.00567768,0,0.00851652,0,0,0,0,0,0,0,0,0,0.003829333,0,3.33333333333333,29.0333333333333,8,24.3333333333333,6.4,1.45
"AP_A2_2005_4","AP","A",2,2005,4,1,2,0,0,0,0,0,0.006668173,0,0,0,0,0,0,0.034463996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065293319,0.00567768,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3666666666667,8.1,23.9,8.73333333333333,0.4
"AP_A2_2006_2","AP","A",2,2006,2,4,4,0,0,0,0,0,0.155731371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058196219,0.310472249,0,0,0,0.00070971,0,0,0,0,0,0,0.00567768,0.005743999,0,0,0,0,0,12.5,23.7375,8.125,22.3625,8.15,1.075
"AP_A2_2006_3","AP","A",2,2006,3,5,4,0,0,0.007861735,0.059047871,0.003829333,1.340975128,0,0.001135536,0,0,0.001135536,0,0.10613136,0,0,0,0,0,0,0.058351739,0,0,0,0,0,0,0,0,0,0,0,0.017853634,0.038293329,0,0,0.023278488,0.027820631,0.00283884,0.001135536,0,0,0.003406608,0,0.001823492,0.001703304,0,0,0,0,0,0,29.8666666666667,8.07142857142857,27.9555555555556,6.71428571428571,0.971428571428571
"AP_A2_2006_4","AP","A",2,2006,4,5,1,0,0,0,0,0,0.416431597,0,0.015317331,0,0,0,0,0.000567768,0,0,0,0,0,0,0.094249486,0,0,0,0,0,0,0.000567768,0,0,0,0,0,0.122538651,0,0,0.004542144,0.024414023,0,0,0,0,0,0,0.000567768,0,0,0,0,0,0,16.6666666666667,20.3833333333333,8.08333333333333,26.4333333333333,8.26666666666667,1.1
"AP_A2_2007_2","AP","A",2,2007,2,5,3,0,0,0,0.007541234,0,0.170576565,0.004984211,0.010497506,0.000567768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047942628,0.289886683,0,0,0.00567768,0.003406608,0.006813216,0,0,0,0,0,0.00299909,0,0.012156612,0,0,0,0,0,24.1625,8.0375,26.9625,7.9125,0.683333333333333
"AP_A2_2007_3","AP","A",2,2007,3,2,3,0,0,0,0,0,1.984888001,0,0.00851652,0,0,0,0,0,0,0,0,0,0,0,0.095861043,0,0,0,0,0,0,0.00141942,0,0,0,0,0.020265615,0.105844719,0,0,0.00141942,0.00567768,0,0,0,0,0.00283884,0,0.00993594,0,0.002431322,0,0,0,0,16,30.06,7.88,30.96,6.175,0.8
"AP_A2_2008_1","AP","A",2,2008,1,4,1,0,0,0,0,0,0.008061753,0,0,0.00070971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00922623,0.027678689,0,0,0,0,0,0,0,0,0,0,0,0,19,16.88,8.14,17.06,9.56,0.8
"AP_A2_2008_2","AP","A",2,2008,2,2,1,0,0,0,0.144780837,0,0.460829138,0,0.00283884,0,0,0.00141942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769325624,0.416406788,0,0,0,0,0,0,0,0,0,0,0.397437592,0,0.015317331,0,0,0,0,26.6666666666667,27.3,7.93333333333333,26.9,6,0.5
"AP_A2_2008_3","AP","A",2,2008,3,6,4,0,0,2.624507525,0.004189192,2.688858109,0.113291334,0,0.095681488,0,0,0.00141942,0,0.017406058,0,0,0,0,0,0.005470476,0.027763305,0,0,0,0,0,0,0,0,0.00047314,0,0,0.280628676,0.001823492,0,0,0.00094628,0.064820179,0,0.01040908,0,0,0.001823492,0.0023657,0.043720217,0,0.003481212,0,0,0,0,24.5,29.27,7.9,28.92,7.07,0.95
"AP_A2_2008_4","AP","A",2,2008,4,5,3,0,0,0,0.001135536,0.001135536,2.888437792,0,0.002431322,0,0,0,0,0.00972529,0,0,0,0,0,0.001135536,0.005105777,0,0,0,0,0,0,0.0141942,0,0,0,0,0.093234523,0.012521311,0,0,0,0,0.000567768,0,0,0,0,0.000567768,0.015720419,0,0,0,0,0,0,6.25,20.675,8,27.55,7.8625,0.8
"AP_A2_2009_1","AP","A",2,2009,1,4,1,0,0,0,0,0,0.00780681,0,0,0.081616648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044966673,0.00993594,0,0,0,0.0070971,0.00070971,0,0,0,0,0,0,0,0,0.00070971,0,0,0,14,18.08,8.2,13.875,10.34,0.9
"AP_A2_2009_2","AP","A",2,2009,2,5,2,0,0,0,0,0.003646984,0.039308677,0,0.065645706,0.106727978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001135536,0,0,0,0,0,0,0.004214752,0.085144524,0,0,0.001135536,0.000567768,0.179982452,0.001135536,0,0,0,0,0.021881902,0,0,0,0,0,0.003646984,9.28571428571429,23.6571428571429,7.97142857142857,17.2857142857143,8.17142857142857,0.528571428571429
"AP_A2_2009_3","AP","A",2,2009,3,5,1,0,0,0,0.005109912,0,0.12297689,0,0.085504203,0,0,0,0,0,0,0,0,0,0,0,0.148187445,0,0,0,0,0,0,0.000567768,0,0,0,0,0.012490896,0.024753028,0,0,0.001703304,0.031340241,0,0.00567768,0,0,0.000567768,0,0.030659471,0,0,0,0,0,0,16.6666666666667,29.4666666666667,7.8,24.95,5.88333333333333,0.566666666666667
"AP_A2_2009_4","AP","A",2,2009,4,2,1,0,0,0,0,0,0.612989545,0,0,0,0,0,0,0,0,0,0,0,0,0.007658666,0,0,0,0,0,0,0,0,0,0,0,0,0.00283884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,7.56666666666667,1.73333333333333,10.4333333333333,0.4
"AP_A2_2010_1","AP","A",2,2010,1,3,4,0,0,0,0,0,0.039569773,0,0.001595555,0.118687212,0,0,0,0,0,0,0,0,0,0.009573332,0,0,0.00283884,0,0,0,0,0,0,0,0,0,0.00378512,3.383528147,0,0.00094628,0,0,0.286722834,0,0,0,0,0,0,0,0,0,0,0,0,10.8333333333333,13.1428571428571,8.1,15.5571428571429,9.4,1.325
"AP_A2_2010_2","AP","A",2,2010,2,3,5,0,0,0,0,0,0.252341149,0,0.013275021,1.162031816,0,0,0,0,0,0.00094628,0,0,0,0.003403851,0,0,0,0,0,0,0,0,0,0,0,0,0.0094628,1.010336658,0,0,0,0.0047314,0.128694077,0,0,0,0,0,0.00094628,0,0,0.00094628,0,0,0,17.2857142857143,25.25,8.025,18.5125,7.5,0.766666666666667
"AP_A2_2010_3","AP","A",2,2010,3,7,1,0,0,0,0.005272131,0,5.442222962,0,0.005272131,0.002027743,0,0,0,0.014587935,0,0,0,0,0,0,0.013788651,0,0,0,0,0,0,0.00283884,0,0,0,0,0.002433291,0.025126291,0,0.002027743,0.046638085,0.001216646,0.000405549,0,0,0,0,0,0.003244389,0,0,0,0,0,0,5,29.65,8.125,22.3,5.9375,0.66
"AP_A2_2010_4","AP","A",2,2010,4,3,2,0,0,0,0.00283884,0,0.95414067,0,0.003829333,0,0,0,0,0,0,0,0,0,0,0,0.00283884,0,0,0,0,0,0,0.00094628,0,0,0,0,0.033298547,0.008604946,0,0,0.026495839,0,0.00094628,0,0,0,0,0,0.05638836,0,0,0,0,0,0,20,18.94,8.02,25.28,8.72,0.866666666666667
"AP_A2_2011_1","AP","A",2,2011,1,2,1,0,0,0,0,0,0.01135536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054134826,1.119292273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,16.2,8.16666666666667,20.2666666666667,9.8,1.6
"AP_A2_2011_2","AP","A",2,2011,2,3,2,0,0,0,0.006668173,0,0.102668088,0,0,0.003646984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094628,0,0,0,0,0.0189256,0.398211901,0,0,0.263065835,0,0.00094628,0,0,0,0,0,0.00283884,0,0,0,0,0,0,0,24.58,7.9,24.02,7.22,0.9
"AP_A2_2011_3","AP","A",2,2011,3,5,2,0,0,0,0.005109912,0,0.434135447,0,0.061571816,0,0,0,0,0,0,0,0,0,0,0,0.00283884,0,0,0,0,0,0,0.013626432,0,0,0,0,0.029378892,0.211181075,0,0,0,0,0,0,0,0,0.000567768,0,0.096375515,0,0.003829333,0,0,0,0,30.7142857142857,29.9428571428571,8.12857142857143,28.6571428571429,6.67142857142857,0.55
"AP_A2_2011_4","AP","A",2,2011,4,4,3,0,0,0.016123507,0,0.002687251,1.137058638,0,0.002687251,0.00993594,0,0,0,0.002687251,0.00070971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00496797,0,0,0,0,0.00425826,0,0,0,0,0,0.010749005,0.008061753,0,0,0,0,0,0,19.4142857142857,8.1,24.6714285714286,8.84285714285714,0.65
"AP_A2_2012_2","AP","A",2,2012,2,5,1,0,0,0,0.018736344,0.000567768,0.207916085,0,0.060977178,0,0,0,0,0,0,0,0,0,0,0,0.001703304,0,0,0,0,0,0,0.005109912,0,0,0,0,0.340660793,0.041560065,0,0.000567768,0.045421439,0.010219824,0,0.006813216,0.000567768,0,0,0,0.20893862,0,0,0,0,0,0,29.1666666666667,25.7666666666667,7.98333333333333,31.0833333333333,6.83333333333333,0.333333333333333
"AP_A2_2012_3","AP","A",2,2012,3,1,1,0,0,0,0.00283884,0,0.00283884,0,0,0,0,0,0,0.01802039,0,0,0,0,0,0,0.00283884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02271072,0,0,0,0,0,0,0,0,28.5,8.1,32.55,4.35,0.8
"AP_A2_2012_4","AP","A",2,2012,4,2,3,0,0,0,0,0,1.422911291,0,0,0,0,0,0,0.020179976,0,0,0,0,0,0,0.002552889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089423458,0.140522577,0,0,0,0,0,0,0,0.012399744,0.005105777,0,0,0,0,0,20.04,8.08,26.48,8.04,0.7
"AP_A2_2013_1","AP","A",2,2013,1,6,2,0,0,0,0,0,0.910959758,0,0,0.00189256,0,0,0,0,0,0,0,0,0,0,0.004254814,0,0,0,0,0,0,0,0,0,0,0,0.00094628,0.00189256,0,0,0,0.00094628,0.0118285,0,0,0,0,0,0,0,0,0,0,0,0,1.875,17.325,8.175,12.9375,9.2,0.575
"AP_A2_2013_3","AP","A",2,2013,3,5,1,0,0,0,0.000567768,0,0.329612712,0,0.012490896,0,0,0.001703304,0,0,0,0,0,0,0,0,0.016465272,0,0,0,0,0,0,0.000567768,0,0,0,0,0.005109912,0.000567768,0,0,0.000567768,0.01987188,0,0,0,0,0.000567768,0.000567768,0.01135536,0,0,0,0,0,0,10.8333333333333,30.3666666666667,8.2,15.3333333333333,7.96666666666667,0.7
"AP_A2_2014_2","AP","A",2,2014,2,5,1,0,0,0,0.01135536,0,0.941289593,0,0.021881902,0,0,0.001135536,0,0,0,0,0,0,0,0,0,0,0.004542144,0,0,0,0,0,0,0,0,0,0.031053206,0.709785904,0,0,0.007380984,0.018736344,0.001135536,0,0,0,0,0,0.097656094,0,0,0.001703304,0,0,0,15.8333333333333,24,7.93333333333333,13.0666666666667,8.15,0.7
"AP_A2_2014_3","AP","A",2,2014,3,5,1,0,0,0.212912996,0.181678865,0,0.196447724,0,0.055073495,0.014761968,0,0,0,0.025528886,0,0,0,0,0,0.009084288,0.007380984,0,0,0,0,0,0,0.01703304,0,0,0,0,0.003406608,0,0,0,0,0.015897504,0.000567768,0.000567768,0,0,0.005109912,0.00283884,0.027252863,0,0,0,0,0,0,13.3333333333333,29.2833333333333,8.23333333333333,21.1166666666667,7.3,0.68
"AP_A2_2015_1","AP","A",2,2015,1,2,6,0,0,0,0,0,0.272234535,0,0.002559287,0.021699553,0,0,0,0,0,0,0,0,0,0.002836543,0.005374502,0,0,0,0,0,0,0,0,0,0,0,0.048251169,0.056431127,0,0,0,0,0,0,0,0,0,0,0.006462199,0.001343626,0,0,0,0,0,14.2857142857143,14.15,7.975,11.4125,9.95,0.533333333333333
"AP_A2_2015_2","AP","A",2,2015,2,5,5,0,0.00437638,0.023340695,0.885487635,0,3.908119522,0.001458793,0.005031397,0.001135536,0,0.001458793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006813216,0.132489563,0,0,0.005109912,0.007948752,0.034066079,0.003406608,0,0,0,0,0.001135536,0.001612351,0,0,0,0,0,12,24.32,8.02,19.38,7.98,0.625
"AP_A2_2015_3","AP","A",2,2015,3,5,2,0,0,0,0.007658666,0,0.009652056,0,0.004542144,0,0,0,0,0.015317331,0,0,0,0,0,0,0.020717329,0,0,0,0,0,0,0.067564391,0,0,0,0,0.003406608,0.000567768,0,0,0.006813216,0.006813216,0,0.000567768,0,0,0.000567768,0,0.016465272,0,0,0,0.014761968,0,0,32.8571428571429,29.7,8,27.5285714285714,6.78571428571429,0.28
"AP_A2_2015_4","AP","A",2,2015,4,3,2,0,0,0,0,0,0.313961081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009551226,0,0,0,0,0,0,0,0,0,0,0,0.00189256,0.007658666,0,0,0,0.069078439,0,0,0,0,0.00189256,0,0.009551226,0,0,0,0,0,0,0,20.14,7.86,13.76,8.62,1.25
"AP_A2_2016_1","AP","A",2,2016,1,2,2,0,0,0,0,0,0.164296614,0,0,0.070347411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.798420446,0,0,0,0.00283884,0.384662812,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,8.1,9.25,10.925,0.3
"AP_A2_2016_2","AP","A",2,2016,2,6,3,0,0,0.0023657,1.067785637,0,0.097649923,0,0.00189256,2.984083246,0,0.00047314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047314,0,0.00047314,0,0,0,0,0.046367719,0.38921831,0,0,0.00331198,0.0070971,0.816639623,0,0,0,0,0,0.103144518,0,0,0,0,0,0,0,25.2,8.12222222222222,15.1222222222222,8.05555555555556,0.7125
"AP_A2_2016_3","AP","A",2,2016,3,6,4,0,0,0,0.168560715,0.00047314,1.946795733,0,0.016582006,0.001823492,0,0.00189256,0,0.141987631,0,0,0,0,0,0,0.041286058,0,0,0,0,0,0,0.00804338,0,0,0,0,0.01561362,0.059662717,0,0,0,0.01230164,0.00189256,0,0,0,0.00094628,0.00047314,0.063873899,0,0.003829333,0,0,0,0,24,30.31,8.12,26.54,6.69,0.84
"AP_A2_2017_2","AP","A",2,2017,2,5,3,0,0,0,1.108537946,0,0.212809627,0.265500411,0.197993907,0.00567768,0,0.000567768,0,0,0,0,0,0,0,0,0.00283884,0,0,0,0,0,0,0,0,0,0,0,0.001703304,0.026113193,0,0,0.018168576,0.023278488,0.001703304,0.007380984,0,0,0.001135536,0,0.020990877,0,0,0,0,0,0,0,26.2625,8.0375,18.9,7.375,0.828571428571429
"AP_A2_2017_3","AP","A",2,2017,3,3,3,0,0,0,0.088070474,0.026744547,2.727056894,0,0.018639648,0,0,0,0.00094628,0,0,0,0,0,0,0,0.128013075,0,0,0,0,0,0,0.010123128,0,0,0,0,0.049009033,0.079139546,0,0,0.00094628,0.00283884,0,0.00757024,0,0,0,0,0.014568577,0,0,0,0,0,0,25.8333333333333,28.8666666666667,8.08333333333333,27.15,5.93333333333333,1.02
"AP_A2_2017_4","AP","A",2,2017,4,1,3,0,0,0,0,0,0.970097656,0,0.01787022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002687251,0,0,0,0,0.002552889,0.056029186,0,0,0,0.00567768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.125,8.1,26.05,9.8,1.3
"AP_A3_1998_2","AP","A",3,1998,2,1,3,0,0,0,0.005105777,0,0.137855983,0,0.002552889,0,0,0,0,0.005105777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005391729,0.093375093,0,0,0,0,0,0,0,0,0,0,0.002552889,0,0,0,0,0,0,0,22.7,8.025,19.875,8.2,1.16666666666667
"AP_A3_1999_1","AP","A",3,1999,1,1,2,0,0,0,0,0,0.050184415,0,0.003829333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283884,0.003829333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,8.06666666666667,23.9333333333333,9.23333333333333,1
"AP_A3_1999_2","AP","A",3,1999,2,1,1,0,0,0,0.015317331,0,1.210069182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10722132,0,0,0.00283884,0.102198238,0.00567768,0,0,0,0,0,0,0,0,0,0,0,0,0,21.85,8,18.6,6.9,1.4
"AP_A3_1999_3","AP","A",3,1999,3,1,2,0,0,0,0.003829333,0,0.05361066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00851652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,7.86666666666667,27.9,5.33333333333333,0.75
"AP_A3_1999_4","AP","A",3,1999,4,1,2,0,0,0,0,0,0.413567948,0,0.003829333,0,0,0,0,0.007658666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343499633,0,0,0,0,0,0,0,0,0,0.003829333,0,0,0,0,0,0,0,0,40,17.4333333333333,7.96666666666667,24.8666666666667,8.3,1.05
"AP_A3_2000_2","AP","A",3,2000,2,2,1,0,0,0,0.00141942,0,0.949674548,0,0,0.811908223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036047065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8333333333333,7.83333333333333,19.6666666666667,8.4,0.533333333333333
"AP_A3_2000_3","AP","A",3,2000,3,1,5,0,0,0,0.014418826,0,2.036980452,0,0.001531733,0,0,0,0,0.02450773,0,0,0,0,0,0,0.00851652,0,0,0,0,0,0,0,0,0,0,0,0.007658666,0.003063466,0,0,0.0141942,0.034066079,0,0,0,0,0.00283884,0,0.004595199,0,0,0,0,0,0,0,30.6833333333333,8.36666666666667,31.25,6.05,1
"AP_A3_2000_4","AP","A",3,2000,4,1,1,0,0,0,0.00283884,0,1.565595964,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01987188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283884,0,0,0.00283884,0,0,0,0,0,0,0,0,0,26.15,7.4,25.75,6.1,1.3
"AP_A3_2001_1","AP","A",3,2001,1,2,1,0,0,0,0,0,0.038293329,0,0,0.557801038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022975997,0,0,0,0,0,0,0.116392438,3.634676132,0,0,0,0,0.166072137,0,0,0,0,0,0,0.030634663,0,0,0,0,0,0,19.8666666666667,8.06666666666667,23.1333333333333,9.93333333333333,0.25
"AP_A3_2001_3","AP","A",3,2001,3,3,2,0,0,0,0,0,0.050727607,0,0.059748278,0,0,0,0,0,0,0,0,0,0,0,0.070113144,0,0,0,0,0,0,0,0,0,0,0,0.052133825,0.603097818,0,0,0,0.070024719,0,0,0,0,0,0,0.023745425,0,0,0,0,0,0,97,29.78,8.26,28.26,7.54,0.95
"AP_A3_2002_1","AP","A",3,2002,1,2,4,0,0,0,0,0,0.025331294,0,0.002127407,0.004254814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593314102,0.359977151,0,0,0,0.0070971,0.006283425,0,0,0,0,0,0,0,0,0,0,0,0,67.5,12.3333333333333,7.98333333333333,24.5166666666667,10.25,0.875
"AP_A3_2002_2","AP","A",3,2002,2,2,3,0,0,0,0.00283884,0,0.311473079,0,0.064721416,0.058196219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029807819,0.091945336,0,0,0,0.01987188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.16,7.56,28.52,5.84,0.84
"AP_A3_2002_4","AP","A",3,2002,4,1,2,0,0,0,0,0,0.017406058,0,0,0.003481212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283884,0.003829333,0,0,0,0,0,0,0,0,0,0,0.003829333,0,0.003481212,0,0,0,0,80,18.4,8.13333333333333,23.7666666666667,8.7,1.05
"AP_A3_2003_1","AP","A",3,2003,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063873899,0.358255398,0,0,0,0.00993594,0,0,0,0,0,0,0,0,0,0,0,0,0,45,17.7333333333333,7.9,17.9,7.7,0.7
"AP_A3_2003_2","AP","A",3,2003,2,1,3,0,0,0,0,0,0.109774208,0,0.01787022,0.05361066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.544328928,0.110387459,0,0,0,0,0,0,0,0,0,0,2.861264709,0,0,0,0,0,0,40,25.4,7.975,18.475,6.35,0.966666666666667
"AP_A3_2003_3","AP","A",3,2003,3,1,2,0,0,0,0.003829333,0,5.765816559,0,0,0.02271072,0,0.00283884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01703304,0,0,0,0,0,0.04951605,0,0,0,0,0.01703304,0,0,0,0.00283884,0.00851652,0,0,0,0,0,0,0,0,28.3666666666667,7.6,12.9666666666667,5.6,0.9
"AP_A3_2003_4","AP","A",3,2003,4,2,1,0,0,0,0.0070971,0,1.121045488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026968979,0,0,0,0,0,0.024395417,0,0,0.00141942,0,0,0,0,0,0.0070971,0,0,0,0,0,0,0,0,0,20.8666666666667,8.2,18.3666666666667,9.9,1.05
"AP_A3_2004_1","AP","A",3,2004,1,1,3,0,0,0,0,0,0.007658666,0,0,0.028367726,0,0,0,0,0,0,0,0,0,0,0.005105777,0,0,0,0,0,0,0,0,0,0,0,0.072380082,1.137775277,0,0,0,0.00567768,0,0,0,0,0,0,0,0,0,0,0,0,0,100,14.5,8.2,17.675,10.625,1.3
"AP_A3_2004_2","AP","A",3,2004,2,1,1,0,0,0,0,0,4.618175421,0,0.031227239,0,0,0,0,0,0,0,0,0,0,0,0.00567768,0,0,0,0,0,0,0,0,0.01987188,0,0,0.127747797,0.084245323,0,0,0,0.00567768,0,0,0,0,0,0,0.133425477,0,0,0,0,0,0,100,29.45,8.15,35.55,6.8,1.1
"AP_A3_2004_3","AP","A",3,2004,3,3,4,0,0,0,0.007658666,0,0.009573332,0,0.024669599,0,0,0,0,0.004042074,0,0,0,0,0,0,0.059615639,0,0,0,0,0,0,0.00757024,0,0,0,0,0.01040908,0.106157616,0,0,0,0.00378512,0,0,0,0,0,0,0.029334679,0,0.001914666,0,0,0,0,17.25,29.6285714285714,8.21428571428572,26.0714285714286,6.62857142857143,1.1
"AP_A3_2004_4","AP","A",3,2004,4,1,2,0,0,0,0,0,0.00786021,0,0.01135536,0,0,0,0,0,0,0,0,0,0,0,0.01135536,0,0,0,0,0,0,0,0,0,0,0,0.00283884,0.004030877,0,0,0,0,0,0,0,0,0,0,0.00851652,0,0,0,0,0,0,60,20.9666666666667,7.83333333333333,17.8666666666667,8.26666666666667,1.26666666666667
"AP_A3_2005_1","AP","A",3,2005,1,1,5,0,0,0,0,0,0.003224701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02432307,0.480191148,0,0,0,0,0,0,0,0,0,0,0,0,0.001531733,0,0,0,0,21.25,15.4666666666667,7.78333333333333,14.5166666666667,10.3333333333333,1.46
"AP_A3_2005_3","AP","A",3,2005,3,2,2,0,0,0,0.00851652,0,0.071205265,0,0.007658666,2.757933003,0,0.00283884,0,0,0,0,0,0,0,0.00283884,0,0,0,0,0,0,0,0.01277478,0,0,0,0,0.003829333,0.233589304,0,0,0.034066079,0.00425826,0.00141942,0.0070971,0,0,0.00283884,0.003829333,0.003829333,0,0,0,0,0,0,0,30.125,7.85,20.95,6.575,1.06666666666667
"AP_A3_2006_1","AP","A",3,2006,1,1,3,0,0,0,0,0,0.03857928,0,0,0.735259545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002552889,0.178560965,0,0,0,0,0.434342511,0,0,0,0,0,0,0,0,0,0,0,0,0,16.825,8.025,17.775,8.875,1.075
"AP_A3_2006_4","AP","A",3,2006,4,3,4,0,0,0.016411427,0,0,0.005743999,0,0.001914666,0,0,0,0,0,0,0,0,0,0,0.001914666,0.134438077,0,0,0,0,0,0,0,0,0,0,0,0.020541887,0.055890025,0,0,0,0.00662396,0,0,0,0,0,0,0.004593264,0,0,0,0,0,0,27.1428571428571,20.4857142857143,8.11428571428571,27.5428571428571,8.34285714285714,1.23333333333333
"AP_A3_2007_1","AP","A",3,2007,1,2,3,0,0,0,0,0,0.489911473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040863445,0,0,0,0.049679699,0.861587922,0,0,0,0,0,0,0,0,0,0,0,0,10,16.22,8.02,17.14,9.2,1.26666666666667
